                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.0804,                0.80679,                 1.2773,                0.79137,                0.75419,                0.80341,                0.52949,                 1.2727,                0.78952,                  1.468,             0.00092206,             0.00092206,             0.00092206
                     56,                 1.0786,                0.82034,                 1.2775,                0.84675,                0.69658,                0.78615,                0.51379,                 1.2959,                0.81468,                 1.4923,             0.00091588,             0.00091588,             0.00091588
                     57,                 1.0919,                0.81307,                 1.2754,                0.85122,                0.70721,                0.80652,                0.52899,                 1.2744,                0.79023,                 1.4776,             0.00090969,             0.00090969,             0.00090969
                     58,                 1.0921,                0.80259,                 1.2735,                0.84483,                0.70019,                0.79244,                 0.5177,                 1.2941,                0.81186,                 1.4982,              0.0009035,              0.0009035,              0.0009035
                     59,                 1.0575,                0.80574,                 1.2599,                0.79202,                0.74892,                0.80734,                0.53221,                 1.2679,                0.79462,                 1.4723,             0.00089731,             0.00089731,             0.00089731
                     60,                 1.0875,                0.80363,                 1.2731,                0.79938,                0.76736,                0.79638,                0.51285,                 1.2696,                0.79088,                    1.5,             0.00089112,             0.00089112,             0.00089112
                     61,                 1.0513,                0.77557,                 1.2428,                 0.8125,                0.73788,                0.81134,                0.54178,                 1.2636,                0.78112,                 1.4944,             0.00088494,             0.00088494,             0.00088494
                     62,                 1.0554,                0.78293,                 1.2554,                0.80604,                0.75196,                0.81239,                0.52268,                 1.2746,                0.78039,                  1.502,             0.00087875,             0.00087875,             0.00087875
                     63,                  1.055,                0.78408,                 1.2463,                0.80602,                 0.7536,                0.79936,                0.52422,                   1.25,                0.76824,                 1.4669,             0.00087256,             0.00087256,             0.00087256
                     64,                 1.0576,                0.78654,                 1.2478,                0.80856,                0.72585,                0.80746,                0.52565,                 1.2701,                0.78619,                 1.5002,             0.00086637,             0.00086637,             0.00086637
                     65,                 1.0682,                0.76525,                 1.2505,                0.79774,                0.76307,                0.80711,                0.52687,                 1.2638,                0.76352,                 1.4922,             0.00086019,             0.00086019,             0.00086019
